ID,official_name,type,subchapter_code,language,synonym_found,morphemes,illustrations,master_sheet_subchapters_linked
ID208,Tlanextia xiuhtontli,plant,07m,english,tlanexti-xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,07m,spanish,tlanexti-xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,11a,english,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,11a,spanish,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID209,Tlanextia quahuitl,plant,07l,english,tlanextia-quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID209,Tlanextia quahuitl,plant,07l,spanish,tlanextia-quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID209,Tlanextia quahuitl,plant,09b,english,tlanextia quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID209,Tlanextia quahuitl,plant,09b,spanish,tlanextia quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID211,Tlapal-achiyotl,plant,09d,english,tlapal-achiyotl,nan,nan,09d
ID211,Tlapal-achiyotl,plant,09d,spanish,tlapal-achiyotl,nan,nan,09d
ID212,Tlapol-cacahuatl,plant,08l,english,tlapal-cacahuatl,nan,p068_02,08l
ID212,Tlapol-cacahuatl,plant,08l,spanish,tlapal-cacahuatl,nan,p068_02,08l
ID213,Tlaquilin,plant,03a,english,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,03a,spanish,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09i,english,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09i,spanish,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09m,english,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09m,spanish,tlaquilin,nan,p022_03,03a; 09i; 09m
ID214,Tlatlacotic,plant,06c,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,06c,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,07a,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,07a,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,09q,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,09q,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10a,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10a,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10e,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10e,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID215,Tlatlanquaye,plant,01b,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,01b,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,03a,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,03a,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,05i,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,05i,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,06a,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,06a,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07f,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07f,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07i,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07i,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07l,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07l,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,08k,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,08k,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09a,english,tlatlan-quaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09a,spanish,tlatlan-quaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09f,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09f,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09g,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09g,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09h,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09h,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09i,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09i,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09m,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09m,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09n,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09n,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09q,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09q,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,12a,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,12a,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID217,Tlatlaolton,plant,07b,english,tlatlaolton,nan,nan,07b; 08k
ID217,Tlatlaolton,plant,07b,spanish,tlatlaolton,nan,nan,07b; 08k
ID217,Tlatlaolton,plant,08k,english,tlatlaolton,nan,nan,07b; 08k
ID217,Tlatlaolton,plant,08k,spanish,tlatlaolton,nan,nan,07b; 08k
ID220,Tla-yapaloni,plant,01b,english,tla-yapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,01b,spanish,tla-yapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,09f,english,tlayapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,09f,spanish,tlayapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,09n,english,tla-yapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,09n,spanish,tla-yapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,12a,english,tla-yapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID220,Tla-yapaloni,plant,12a,spanish,tla-yapaloni,Tla/thing or something,p008_02,01b; 09f; 09n; 12a
ID221,Tlazol-patli,plant,02g,english,tlazol-patli,Patli/medicine; Tlazol/filth,p020_01,02g; 09b
ID221,Tlazol-patli,plant,02g,spanish,tlazol-patli,Patli/medicine; Tlazol/filth,p020_01,02g; 09b
ID221,Tlazol-patli,plant,09b,english,tlazol-patli,Patli/medicine; Tlazol/filth,p020_01,02g; 09b
ID221,Tlazol-patli,plant,09b,spanish,tlazol-patli,Patli/medicine; Tlazol/filth,p020_01,02g; 09b
ID222,Tlazol-teo-zacatl,plant,09b,english,tlazolco-zacatl,Teo/divine; Tlazol/filth; Zacatl/grass,p080_01,09b; 09f
ID222,Tlazol-teo-zacatl,plant,09b,spanish,tlazolco-zacatl,Teo/divine; Tlazol/filth; Zacatl/grass,p080_01,09b; 09f
ID222,Tlazol-teo-zacatl,plant,09f,english,tlazo-teo-zacatl,Teo/divine; Tlazol/filth; Zacatl/grass,p080_01,09b; 09f
ID222,Tlazol-teo-zacatl,plant,09f,spanish,tlazo-teo-zacatl,Teo/divine; Tlazol/filth; Zacatl/grass,p080_01,09b; 09f
ID224,Tlil-xochitl,plant,10k,english,tlil-xochitl,Xochitl/flower,p104_02,10k
ID224,Tlil-xochitl,plant,10k,spanish,tlil-xochitl,Xochitl/flower,p104_02,10k
ID225,Tzacouh-xochitl,plant,10d,english,tzacouh-xochitl,Xochitl/flower,nan,10d
ID225,Tzacouh-xochitl,plant,10d,spanish,tzacouh-xochitl,Xochitl/flower,nan,10d
ID226,Tzayanal-quilitl,plant,09e,english,tzayanal-quilitl,Quilitl/edible green,p079_03,09e
ID226,Tzayanal-quilitl,plant,09e,spanish,tzayanal-quilitl,Quilitl/edible green,p079_03,09e
ID227,Tzihuac-copalli,plant,09l,english,tzihuac-copalli,Copalli/incense,nan,09l
ID227,Tzihuac-copalli,plant,09l,spanish,tzihuac-copalli,Copalli/incense,nan,09l
ID229,Colo-tzitzicaztli,plant,09k,english,colo-tzitzicaztli,nan,nan,09k
ID229,Colo-tzitzicaztli,plant,09k,spanish,colo-tzitzicaztli,nan,nan,09k
ID233,Tzitzicton,plant,07b,english,tzitzicton,nan,p064_02,07b; 08h
ID233,Tzitzicton,plant,07b,spanish,tzitzicton,nan,p064_02,07b; 08h
ID233,Tzitzicton,plant,08h,english,tzitzicton,nan,p064_02,07b; 08h
ID233,Tzitzicton,plant,08h,spanish,tzitzicton,nan,p064_02,07b; 08h
ID234,Tzon-pachtzin,plant,09b,english,tzom-pachtin,Tzon/hair,nan,09b
ID234,Tzon-pachtzin,plant,09b,spanish,tzom-pachtin,Tzon/hair,nan,09b
ID235,Tzonpilihuiz-patli,plant,06h,english,tzonpilihuiz-patli,Patli/medicine; Tzon/hair,nan,06h
ID235,Tzonpilihuiz-patli,plant,06h,spanish,tzonpilihuiz-patli,Patli/medicine; Tzon/hair,nan,06h
ID236,Tzon-pilihuiz-xihuitl,plant,04a,english,tzonpilihuiz-xihuitl,"Tzon/hair; Xihuitl/herbs, green leaves",p024_01,04a; 07g
ID236,Tzon-pilihuiz-xihuitl,plant,04a,spanish,tzonpilihuiz-xihuitl,"Tzon/hair; Xihuitl/herbs, green leaves",p024_01,04a; 07g
ID236,Tzon-pilihuiz-xihuitl,plant,07g,english,tzonpilihuiz-xihuitl,"Tzon/hair; Xihuitl/herbs, green leaves",p024_01,04a; 07g
ID236,Tzon-pilihuiz-xihuitl,plant,07g,spanish,tzonpilihuiz-xihuitl,"Tzon/hair; Xihuitl/herbs, green leaves",p024_01,04a; 07g
ID237,Tzopelica-cococ,plant,06b,english,tzopelica-cococ,Cococ/hot or spicy,nan,06b
ID237,Tzopelica-cococ,plant,06b,spanish,tzopelica-cococ,Cococ/hot or spicy,nan,06b
ID240,Xal-tomatl,plant,05e,english,xal-tomatl,Tomatl/tomato; Xal/sand,p014_01,05e; 09e; 11a
ID240,Xal-tomatl,plant,05e,spanish,xal-tomatl,Tomatl/tomato; Xal/sand,p014_01,05e; 09e; 11a
ID240,Xal-tomatl,plant,09e,english,xal-tomatl,Tomatl/tomato; Xal/sand,p014_01,05e; 09e; 11a
ID240,Xal-tomatl,plant,09e,spanish,xal-tomatl,Tomatl/tomato; Xal/sand,p014_01,05e; 09e; 11a
ID240,Xal-tomatl,plant,11a,english,xal-tomatl,Tomatl/tomato; Xal/sand,p014_01,05e; 09e; 11a
ID240,Xal-tomatl,plant,11a,spanish,xal-tomatl,Tomatl/tomato; Xal/sand,p014_01,05e; 09e; 11a
ID241,Xa-xocotl,plant,07k,english,xa-xocotl,Xocotl/sour fruit,nan,07k; 09e
ID241,Xa-xocotl,plant,07k,spanish,xa-xocotl,Xocotl/sour fruit,nan,07k; 09e
ID241,Xa-xocotl,plant,09e,english,xa-xocotl,Xocotl/sour fruit,nan,07k; 09e
ID241,Xa-xocotl,plant,09e,spanish,xa-xocotl,Xocotl/sour fruit,nan,07k; 09e
ID242,Xe-xihuitl,plant,08j,english,xe-xihuitl,"Xihuitl/herbs, green leaves",nan,08j
ID242,Xe-xihuitl,plant,08j,spanish,xe-xihuitl,"Xihuitl/herbs, green leaves",nan,08j
ID243,Xilo-xochitl,plant,09m,english,xilo-xochitl,Xochitl/flower,nan,09m
ID243,Xilo-xochitl,plant,09m,spanish,xilo-xochitl,Xochitl/flower,nan,09m
ID245,Xiuh-patli,plant,11c,english,xiuhpatli,"Patli/medicine; Xihuitl/herbs, green leaves",p067_09,11c
ID245,Xiuh-patli,plant,11c,spanish,xiuhpatli,"Patli/medicine; Xihuitl/herbs, green leaves",p067_09,11c
ID246,Xiuh-tlemaitl,plant,09k,english,xiuh-tlemaitl,"Xihuitl/herbs, green leaves",nan,09k
ID246,Xiuh-tlemaitl,plant,09k,spanish,xiuh-tlemaitl,"Xihuitl/herbs, green leaves",nan,09k
ID247,Xiuhtontli,plant,05h,english,xiuhtontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,05h,spanish,xiuhtontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,07i,english,xiuhtontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,07i,spanish,xiuhtontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,08a,english,xiuh-tontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,08a,spanish,xiuh-tontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,08h,english,xiuhtontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,08h,spanish,xiuhtontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,09f,english,xiuh-tontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID247,Xiuhtontli,plant,09f,spanish,xiuh-tontli,"Xihuitl/herbs, green leaves",nan,05h; 07i; 08a; 08h; 09f
ID250,Ohua-xoxocoyolin,plant,07j,english,ohua-xocoyolin,Xocotl/sour fruit,p017_01,07j; 08c; 09h
ID250,Ohua-xoxocoyolin,plant,07j,spanish,ohua-xocoyolin,Xocotl/sour fruit,p017_01,07j; 08c; 09h
ID250,Ohua-xoxocoyolin,plant,08c,english,ohua-xocoyolin,Xocotl/sour fruit,p017_01,07j; 08c; 09h
ID250,Ohua-xoxocoyolin,plant,08c,spanish,ohua-xocoyolin,Xocotl/sour fruit,p017_01,07j; 08c; 09h
ID250,Ohua-xoxocoyolin,plant,09h,english,ohua-xocoyolin,Xocotl/sour fruit,p017_01,07j; 08c; 09h
ID250,Ohua-xoxocoyolin,plant,09h,spanish,ohua-xocoyolin,Xocotl/sour fruit,p017_01,07j; 08c; 09h
ID252,xoxouhca-patli,plant,03a,english,xoxouhqui-patli,Patli/medicine; Xocotl/sour fruit,p022_02; p063_01,03a; 06i; 08g
ID252,xoxouhca-patli,plant,03a,spanish,xoxouhqui-patli,Patli/medicine; Xocotl/sour fruit,p022_02; p063_01,03a; 06i; 08g
ID252,xoxouhca-patli,plant,06i,english,quetzal-xoxouhqui,Patli/medicine; Xocotl/sour fruit,p022_02; p063_01,03a; 06i; 08g
ID252,xoxouhca-patli,plant,06i,spanish,quetzal-xoxouhqui,Patli/medicine; Xocotl/sour fruit,p022_02; p063_01,03a; 06i; 08g
ID252,xoxouhca-patli,plant,08g,english,xoxouhca-patli,Patli/medicine; Xocotl/sour fruit,p022_02; p063_01,03a; 06i; 08g
ID252,xoxouhca-patli,plant,08g,spanish,xoxouhca-patli,Patli/medicine; Xocotl/sour fruit,p022_02; p063_01,03a; 06i; 08g
ID253,xoxouhqui-itzli,plant,07h,english,xoxouhqui-itzli,Xocotl/sour fruit,nan,07h
ID253,xoxouhqui-itzli,plant,07h,spanish,xoxouhqui-itzli,Xocotl/sour fruit,nan,07h
ID254,Zaca-matlalin,plant,09b,english,zaca-matlalin,Zacatl/grass,p089_01,09b; 09o
ID254,Zaca-matlalin,plant,09b,spanish,zaca-matlalin,Zacatl/grass,p089_01,09b; 09o
ID254,Zaca-matlalin,plant,09o,english,zaca-matlalin,Zacatl/grass,p089_01,09b; 09o
ID254,Zaca-matlalin,plant,09o,spanish,zaca-matlalin,Zacatl/grass,p089_01,09b; 09o
ID255,Zozoyatic,plant,10i,english,zozoyatic,nan,p102_01,10i
ID255,Zozoyatic,plant,10i,spanish,zozoyatic,nan,p102_01,10i
ID256,Temamatlatzin,plant,05i,english,temamatlatzin,nan,nan,05i
ID256,Temamatlatzin,plant,05i,spanish,temamatlatzin,nan,nan,05i
ID257,Tonatiuh yxiuh v1,plant,06f,english,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,06f,spanish,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,06g,english,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,06g,spanish,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,08e,english,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,08e,spanish,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09b,english,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09b,spanish,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09e,english,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09e,spanish,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09h,english,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09h,spanish,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09o,english,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,09o,spanish,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,10d,english,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,10d,spanish,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,13a,english,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID257,Tonatiuh yxiuh v1,plant,13a,spanish,tonatiuh yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",nan,06f; 06g; 08e; 09b; 09e; 09h; 09o; 10d; 13a
ID258,Tonatiuh yxiuh v2,plant,07h,english,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",p051_02,07h
ID258,Tonatiuh yxiuh v2,plant,07h,spanish,tonatiuh-yxiuh,"Tonatiuh/sun; Xihuitl/herbs, green leaves",p051_02,07h
ID259,Tecpatl,plant,06f,english,tecpatl,nan,nan,06f
ID259,Tecpatl,plant,06f,spanish,tecpatl,nan,nan,06f
ID260,Tetlahuitl v1,plant,07b,english,tetlahuitl,nan,nan,07b
ID260,Tetlahuitl v1,plant,07b,spanish,tetlahuitl,nan,nan,07b
