ID,official_name,type,subchapter_code,language,synonym_found,morphemes,illustrations,master_sheet_subchapters_linked
ID261,Chichic-xihuitl,plant,07m,english,chichic-xihuitl,"Chichic/bitter; Xihuitl/herbs, green leaves",nan,07m
ID261,Chichic-xihuitl,plant,07m,spanish,chichic-xihuitl,"Chichic/bitter; Xihuitl/herbs, green leaves",nan,07m
ID263,teco-xochiti-xihuitl,plant,09b,english,teco-xochiti-xihuitl,"Xihuitl/herbs, green leaves; Xochitl/flower",nan,09b
ID263,teco-xochiti-xihuitl,plant,09b,spanish,teco-xochiti-xihuitl,"Xihuitl/herbs, green leaves; Xochitl/flower",nan,09b
ID264,tepaquilti quahuitl,plant,09q,english,tepaquilti quahuitl,Quahuitl/tree or wood,nan,09q
ID264,tepaquilti quahuitl,plant,09q,spanish,tepaquilti quahuitl,Quahuitl/tree or wood,nan,09q
ID265,A-camallo-tetl v1,plant,12a,english,a-camallo-tetl,Atl/water; Tetl/stone,p113_01,12a
ID265,A-camallo-tetl v1,plant,12a,spanish,a-camallo-tetl,Atl/water; Tetl/stone,p113_01,12a
ID266,tetlahuitl v2,stone,01a,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,01a,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,03a,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,03a,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,07c,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,07c,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,08j,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,08j,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,08k,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,08k,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,08l,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,08l,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,09f,english,tetlahuital,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,09f,spanish,tetlahuital,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,10e,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,10e,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,11c,english,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID266,tetlahuitl v2,stone,11c,spanish,tetlahuitl,Tetl/stone,nan,01a; 03a; 07c; 08j; 08k; 08l; 09f; 10e; 11c
ID267,iztac tlalli,stone,01a,english,iztac tlalli,Iztac/white; Tlalli/land,nan,01a
ID267,iztac tlalli,stone,01a,spanish,iztac tlalli,Iztac/white; Tlalli/land,nan,01a
ID268,eztetl,stone,01a,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,01a,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,03a,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,03a,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,05d,english,ez-tetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,05d,spanish,ez-tetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08d,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08d,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08j,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08j,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08k,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08k,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08l,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,08l,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,09e,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,09e,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,09f,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,09f,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,10e,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,10e,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,11a,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,11a,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,11b,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,11b,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,11c,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,11c,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,13a,english,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID268,eztetl,stone,13a,spanish,eztetl,Eztli/blood; Tetl/stone,nan,01a; 03a; 05d; 08d; 08j; 08k; 08l; 09e; 09f; 10e; 11a; 11b; 11c; 13a
ID269,te-mamatlatzin,stone,01a,english,te-mamatlatzin,Te/stone,nan,01a
ID269,te-mamatlatzin,stone,01a,spanish,te-mamatlatzin,Te/stone,nan,01a
ID270,atzitzicuilotl,animal,01c,english,atzitzicuilotl,Atl/water,nan,01c
ID270,atzitzicuilotl,animal,01c,spanish,atzitzicuilotl,Atl/water,nan,01c
ID271,avat-tecolotl,animal,01e,english,avat-tecolotl,Tecolotl/owl,nan,01e
ID271,avat-tecolotl,animal,01e,spanish,avat-tecolotl,Tecolotl/owl,nan,01e
ID272,tlacal-huatzin,stone,01f,english,tlacalhuatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,01f,spanish,tlacalhuatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,02b,english,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,02b,spanish,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,03a,english,tlacalhuatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,03a,spanish,tlacalhuatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,07b,english,tlacahuatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,07b,spanish,tlacahuatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,08j,english,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,08j,spanish,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,08k,english,tlaca-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,08k,spanish,tlaca-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,08l,english,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,08l,spanish,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,09e,english,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,09e,spanish,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,10e,english,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,10e,spanish,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,13a,english,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID272,tlacal-huatzin,stone,13a,spanish,tlacal-huatzin,Tlacatl/person,nan,01f; 02b; 03a; 07b; 08j; 08k; 08l; 09e; 10e; 13a
ID273,chilmolli,other,02b,english,chilmolli,Chilli/chile; Molli/sauce,nan,02b
ID273,chilmolli,other,02b,spanish,chilmolli,Chilli/chile; Molli/sauce,nan,02b
ID274,molo-tototl,bird,02b,english,molo-tototl,Tototl/bird,nan,02b
ID274,molo-tototl,bird,02b,spanish,molo-tototl,Tototl/bird,nan,02b
ID276,iztac-quetzaliztli,stone,05c,english,iztac-quetzaliztli,Iztac/white,nan,05c
ID276,iztac-quetzaliztli,stone,05c,spanish,iztac-quetzaliztli,Iztac/white,nan,05c
ID277,chichiltic tapachtli,stone,05c,english,chichiltic tapachtli,Chichiltic/red,nan,05c; 05h; 07c
ID277,chichiltic tapachtli,stone,05c,spanish,chichiltic tapachtli,Chichiltic/red,nan,05c; 05h; 07c
ID277,chichiltic tapachtli,stone,05h,english,chichiltic tapachtli,Chichiltic/red,nan,05c; 05h; 07c
ID277,chichiltic tapachtli,stone,05h,spanish,chichiltic tapachtli,Chichiltic/red,nan,05c; 05h; 07c
ID277,chichiltic tapachtli,stone,07c,english,chichiltic tapachtli,Chichiltic/red,nan,05c; 05h; 07c
ID277,chichiltic tapachtli,stone,07c,spanish,chichiltic tapachtli,Chichiltic/red,nan,05c; 05h; 07c
ID278,xochi-ocotzotl,other,05c,english,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,05c,spanish,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,06a,english,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,06a,spanish,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,08j,english,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,08j,spanish,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,09q,english,xochi-oco-tzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,09q,spanish,xochi-oco-tzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,10k,english,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID278,xochi-ocotzotl,other,10k,spanish,xochi-ocotzotl,Ocotl/pine; Xochitl/flower,nan,05c; 06a; 08j; 09q; 10k
ID279,a-camallo-tetl v2,stone,05e,english,a-camallo-tetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,05e,spanish,a-camallo-tetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,07d,english,a-camallo-tetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,07d,spanish,a-camallo-tetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,09e,english,a-camollotetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,09e,spanish,a-camollotetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,12a,english,a-camallo-tetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID279,a-camallo-tetl v2,stone,12a,spanish,a-camallo-tetl,Atl/water; Tetl/stone,nan,05e; 07d; 09e; 12a
ID280,teo-xihuitl v2,stone,05h,english,teo-xihuitl,"Teo/divine; Xihuitl/herbs, green leaves",nan,05h
ID280,teo-xihuitl v2,stone,05h,spanish,teo-xihuitl,"Teo/divine; Xihuitl/herbs, green leaves",nan,05h
ID281,xiuh-tomolli,stone,07d,english,xiuh-tomolli,"Xihuitl/herbs, green leaves",nan,07d; 07h; 09b
ID281,xiuh-tomolli,stone,07d,spanish,xiuh-tomolli,"Xihuitl/herbs, green leaves",nan,07d; 07h; 09b
ID281,xiuh-tomolli,stone,07h,english,xiuh-tomolli,"Xihuitl/herbs, green leaves",nan,07d; 07h; 09b
ID281,xiuh-tomolli,stone,07h,spanish,xiuh-tomolli,"Xihuitl/herbs, green leaves",nan,07d; 07h; 09b
ID281,xiuh-tomolli,stone,09b,english,xiuh-tomolli,"Xihuitl/herbs, green leaves",nan,07d; 07h; 09b
ID281,xiuh-tomolli,stone,09b,spanish,xiuh-tomolli,"Xihuitl/herbs, green leaves",nan,07d; 07h; 09b
ID282,te-xoxoctli,stone,08a,english,te-xoxoctli,Te/stone; Xocotl/sour fruit,nan,08a
ID282,te-xoxoctli,stone,08a,spanish,te-xoxoctli,Te/stone; Xocotl/sour fruit,nan,08a
ID283,eca-cohuatl,animal,08f,english,eca-cohuatl,Ecatl/wind,nan,08f
ID283,eca-cohuatl,animal,08f,spanish,eca-cohuatl,Ecatl/wind,nan,08f
ID284,huacton,bird,08h,english,huacton,nan,nan,08h
ID284,huacton,bird,08h,spanish,huacton,nan,nan,08h
ID285,hoxitl,other,08i,english,hoxitl,nan,nan,08i
ID285,hoxitl,other,08i,spanish,hoxitl,nan,nan,08i
ID286,cuetlachtli,animal,08l,english,cuetlachtli,nan,nan,08l
ID286,cuetlachtli,animal,08l,spanish,cuetlachtli,nan,nan,08l
ID287,miztli,animal,08l,english,miztli,nan,nan,08l
ID287,miztli,animal,08l,spanish,miztli,nan,nan,08l
ID288,ocotochtli,animal,08l,english,ocotochtli,Ocotl/pine,nan,08l
ID288,ocotochtli,animal,08l,spanish,ocotochtli,Ocotl/pine,nan,08l
ID289,tlaco-ocelotl,animal,08l,english,tlaco-ocelotl,Tlaco/half or middle,nan,08l
ID289,tlaco-ocelotl,animal,08l,spanish,tlaco-ocelotl,Tlaco/half or middle,nan,08l
ID290,quetzal-iztli,stone,08l,english,quetzal-iztli,"Iztli/obsidian or blade; Quetzal/precious, feathered, or green",nan,08l
ID290,quetzal-iztli,stone,08l,spanish,quetzal-iztli,"Iztli/obsidian or blade; Quetzal/precious, feathered, or green",nan,08l
ID291,huexo-canauhtli,bird,08l,english,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,08l,spanish,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,09b,english,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,09b,spanish,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,09e,english,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,09e,spanish,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,09f,english,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID291,huexo-canauhtli,bird,09f,spanish,huexo-canauhtli,nan,nan,08l; 09b; 09e; 09f
ID292,huactli,bird,08l,english,hauctli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,08l,spanish,hauctli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,09b,english,huactli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,09b,spanish,huactli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,10a,english,huactli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,10a,spanish,huactli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,10e,english,huactli,nan,nan,08l; 09b; 10a; 10e
ID292,huactli,bird,10e,spanish,huactli,nan,nan,08l; 09b; 10a; 10e
ID293,apopotli,bird,08l,english,apopotli,nan,nan,08l; 09b
ID293,apopotli,bird,08l,spanish,apopotli,nan,nan,08l; 09b
ID293,apopotli,bird,09b,english,apopotli,nan,nan,08l; 09b
ID293,apopotli,bird,09b,spanish,apopotli,nan,nan,08l; 09b
ID294,coyotl,animal,08l,english,coyotl,Coyotl/coyote,nan,08l
ID294,coyotl,animal,08l,spanish,coyotl,Coyotl/coyote,nan,08l
ID295,huitlalotl,bird,09b,english,huitlalotl,nan,nan,09b; 13a
ID295,huitlalotl,bird,09b,spanish,huitlalotl,nan,nan,09b; 13a
ID295,huitlalotl,bird,13a,english,huitla-tototl,nan,nan,09b; 13a
ID295,huitlalotl,bird,13a,spanish,huitla-tototl,nan,nan,09b; 13a
ID296,aztatl,bird,09b,english,aztatl,nan,nan,09b
ID296,aztatl,bird,09b,spanish,aztatl,nan,nan,09b
ID297,tlacahuilotl,bird,09b,english,tlacahuilotl,Tlacatl/person,nan,09b
ID297,tlacahuilotl,bird,09b,spanish,tlacahuilotl,Tlacatl/person,nan,09b
ID298,xiuh-quechol-tototl,bird,09b,english,quechol-tototl,"Tototl/bird; Xihuitl/herbs, green leaves",nan,09b; 10e; 13a
ID298,xiuh-quechol-tototl,bird,09b,spanish,quechol-tototl,"Tototl/bird; Xihuitl/herbs, green leaves",nan,09b; 10e; 13a
ID298,xiuh-quechol-tototl,bird,10e,english,quechol-tototl,"Tototl/bird; Xihuitl/herbs, green leaves",nan,09b; 10e; 13a
ID298,xiuh-quechol-tototl,bird,10e,spanish,quechol-tototl,"Tototl/bird; Xihuitl/herbs, green leaves",nan,09b; 10e; 13a
ID298,xiuh-quechol-tototl,bird,13a,english,quechol-tototl,"Tototl/bird; Xihuitl/herbs, green leaves",nan,09b; 10e; 13a
ID298,xiuh-quechol-tototl,bird,13a,spanish,quechol-tototl,"Tototl/bird; Xihuitl/herbs, green leaves",nan,09b; 10e; 13a
ID299,tototl,bird,09b,english,tototl,Tototl/bird,nan,09b
ID299,tototl,bird,09b,spanish,tototl,Tototl/bird,nan,09b
ID300,tlapal-tototl,bird,09b,english,tlpal-tototl,Tototl/bird,nan,09b; 10e; 13a
ID300,tlapal-tototl,bird,09b,spanish,tlpal-tototl,Tototl/bird,nan,09b; 10e; 13a
ID300,tlapal-tototl,bird,10e,english,tlapa-tototl,Tototl/bird,nan,09b; 10e; 13a
ID300,tlapal-tototl,bird,10e,spanish,tlapa-tototl,Tototl/bird,nan,09b; 10e; 13a
ID300,tlapal-tototl,bird,13a,english,tlapal-tototl,Tototl/bird,nan,09b; 10e; 13a
ID300,tlapal-tototl,bird,13a,spanish,tlapal-tototl,Tototl/bird,nan,09b; 10e; 13a
ID301,noch-tototl,bird,09b,english,noch-tototl,Nochtli/prickly pear; Tototl/bird,nan,09b; 09e; 13a
ID301,noch-tototl,bird,09b,spanish,noch-tototl,Nochtli/prickly pear; Tototl/bird,nan,09b; 09e; 13a
ID301,noch-tototl,bird,09e,english,noch-totl,Nochtli/prickly pear; Tototl/bird,nan,09b; 09e; 13a
ID301,noch-tototl,bird,09e,spanish,noch-totl,Nochtli/prickly pear; Tototl/bird,nan,09b; 09e; 13a
ID301,noch-tototl,bird,13a,english,noch-tototl,Nochtli/prickly pear; Tototl/bird,nan,09b; 09e; 13a
ID301,noch-tototl,bird,13a,spanish,noch-tototl,Nochtli/prickly pear; Tototl/bird,nan,09b; 09e; 13a
ID302,acatzanatl,bird,09b,english,acatzanatl,Acatl/reed,nan,09b
ID302,acatzanatl,bird,09b,spanish,acatzanatl,Acatl/reed,nan,09b
ID303,zolin,bird,09b,english,zolin,nan,nan,09b
ID303,zolin,bird,09b,spanish,zolin,nan,nan,09b
ID304,texalli,stone,09b,english,texalli,Tetl/stone; Xal/sand,nan,09b
ID304,texalli,stone,09b,spanish,texalli,Tetl/stone; Xal/sand,nan,09b
ID305,huitzitzilin,bird,09e,english,huitzitzilin,Huitzihtzil/colibri,nan,09e
ID305,huitzitzilin,bird,09e,spanish,huitzitzilin,Huitzihtzil/colibri,nan,09e
ID306,cocotli,bird,09e,english,cocotli,nan,nan,09e
ID306,cocotli,bird,09e,spanish,cocotli,nan,nan,09e
ID307,pezotli,animal,09e,english,pezotli,nan,nan,09e
ID307,pezotli,animal,09e,spanish,pezotli,nan,nan,09e
ID309,octli,other,10h,english,octli,nan,nan,10h; 11a
ID309,octli,other,10h,spanish,octli,nan,nan,10h; 11a
ID309,octli,other,11a,english,octli,nan,nan,10h; 11a
ID309,octli,other,11a,spanish,octli,nan,nan,10h; 11a
ID310,tlaquatzin,animal,11a,english,tlaquatzin,Tla/thing or something,nan,11a
ID310,tlaquatzin,animal,11a,spanish,tlaquatzin,Tla/thing or something,nan,11a
